"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46000","192L1221","","plot","126839","19CLPYL1329","2","2","1329","24","47","test","","","","","","","","","","","","","84","95","","","","","","18.66","14.9","179","99","","80","18.93","2.39","1526","3","","","9526.48",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58676","192L1133","","plot","126899","19CLPYL133","1","1","133","6","18","test","","","","","","","","","","","15.99","10.2","85","96","7.24","3.02","1.95","41.1","2.4","18.15","14.29","181","107","","80","6.83","2.89","2113","3","70.69","66.16","9188.49",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50293","192L1416","","plot","125824","19CLPYL1330","2","2","1330","24","46","test","","","","","","","","","","","","","86","95","","","","","","18.34","13.96","181","101","","90","21.17","1.3","807","3","","","8958.52",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47529","192L1551","","plot","126933","19CLPYL1331","2","2","1331","24","45","test","","","","","","","","","","","","","81","96","","","","","","16.31","12.68","177","93","","85","16.42","1.41","926","3","","","8342.72",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54764","192L1724","","plot","126934","19CLPYL1332","2","2","1332","24","44","test","","","","","","","","","","","","","85","95","","","","","","14.4","15.29","180","100","","80","19.26","2.16","1372","3","","","10286.81",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46119","192L1535","","plot","126457","19CLPYL1333","2","2","1333","24","43","test","","","","","","","","","","","","","83","96","","","","","","15.21","14.67","179","113","","70","12.4","2.75","1890","5","","","9772.66",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43748","192L1256","","plot","126040","19CLPYL1334","2","2","1334","24","42","test","","","","","","","","","","","","","80","96","","","","","","13.64","12.68","176","104","","75","14.13","2.03","1372","5","","","8606.87",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45629","192L1012","","plot","126992","19CLPYL1335","2","2","1335","24","41","test","","","","","","","","","","","","","88","96","","","","","","14.63","11.69","184","103","","70","12.79","2.85","1951","5","","","7840.78",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53493","192L1222","","plot","126993","19CLPYL1336","2","2","1336","24","40","test","","","","","","","","","","","","","84","95","","","","","","15.2","13.78","179","107","","75","13.06","2.26","1545","4","","","9184.86",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46313","192L1703","","plot","126787","19CLPYL1337","2","2","1337","24","39","test","","","","","","","","","","","","","86","95","","","","","","16.34","15.84","181","102","","80","14.87","3.3","2205","3","","","10413.49",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53476","192L1163","","plot","126903","19CLPYL1338","2","2","1338","24","38","test","","","","","","","","","","","","","80","96","","","","","","13.98","12.21","176","102","","75","13.1","2.38","1626","3","","","8256.54",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58871","192L1066","","plot","126094","19CLPYL1339","2","2","1339","24","37","test","","","","","","","","","","","","","84","96","","","","","","14.61","15.69","180","103","","80","13.47","2.1","1429","4","","","10528.06",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43635","192L1134","","plot","126884","19CLPYL134","1","1","134","6","17","test","","","","","","","","","","","13.45","7.8","86","96","6.91","2.83","2.08","39.9","2.44","17.53","14.8","182","109","","80","7.28","2.53","1843","4","69.61","64.96","9590.62",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45071","192L1608","","plot","126752","19CLPYL1340","2","2","1340","24","36","test","","","","","","","","","","","","","85","95","","","","","","14.91","14.4","180","100","","80","12.95","2.22","1516","3","","","9626.99",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51981","192L1336","","plot","126943","19CLPYL1341","2","2","1341","24","35","test","","","","","","","","","","","","","86","96","","","","","","19.27","14.62","182","95","","80","14.6","2.96","1987","3","","","9273.83",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47782","192L1245","","plot","126002","19CLPYL1342","2","2","1342","24","34","test","","","","","","","","","","","","","82","96","","","","","","15.31","14.49","178","107","","80","13.86","1.88","1272","3","","","9641.83",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49619","192L1665","","plot","126533","19CLPYL1343","2","2","1343","24","33","test","","","","","","","","","","","","","84","96","","","","","","17.91","13.9","180","98","","80","13.02","1.79","1223","4","","","8968.1",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59903","192L1275","","plot","126808","19CLPYL1344","2","2","1344","24","32","test","","","","","","","","","","","","","85","96","","","","","","22.14","13.63","181","103","","80","13.35","3.48","2373","3","","","8340.43",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60782","192L1059","","plot","126813","19CLPYL1345","2","2","1345","24","31","test","","","","","","","","","","","","","87","95","","","","","","18.85","11.83","182","103","","80","14.71","","654","4","","","7543.44",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56561","192L1237","","plot","126610","19CLPYL1346","2","2","1346","24","30","test","","","","","","","","","","","","","92","96","","","","","","22.49","12.9","188","97","","75","15.39","2.63","1746","4","","","7856.56",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51386","192L1502","","plot","126624","19CLPYL1347","2","2","1347","24","29","test","","","","","","","","","","","","","83","95","","","","","","16.81","14.47","178","98","","70","12.98","","514","4","","","9456.5",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56875","192L1467","","plot","127076","19CLPYL1348","2","2","1348","24","28","test","","","","","","","","","","","","","81","95","","","","","","16.97","13.73","176","104","","85","15.21","1.08","716","3","","","8955.98",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48376","192L1225","","plot","126557","19CLPYL1349","2","2","1349","24","27","test","","","","","","","","","","","","","86","95","","","","","","16.54","14.42","181","101","","80","15.21","","468","4","","","9455.43",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47167","192L1135","","plot","125974","19CLPYL135","1","1","135","6","16","test","","","","","","","","","","","17.52","11.6","89","96","7.03","2.77","2.1","39.1","2.54","17.64","14.22","185","113","","90","9.72","2.95","2090","3","69.09","64.33","9204.51",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42635","192L1257","","plot","125947","19CLPYL1350","2","2","1350","24","26","test","","","","","","","","","","","","","84","96","","","","","","16.37","14.45","180","105","","80","13.67","1.35","914","4","","","9495.16",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48096","192L1647","","plot","125872","19CLPYL1351","2","2","1351","25","26","test","","","","","","","","","","","","","92","96","","","","","","23.55","11.39","188","96","","70","14.79","3.61","2419","5","","","6843.85",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46555","192L1093","","plot","125923","19CLPYL1352","2","2","1352","25","27","test","","","","","","","","","","","","","79","95","","","","","","17.33","14.4","174","102","","80","14.73","1.41","946","3","","","9352.19",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59549","192L1536","","plot","126592","19CLPYL1353","2","2","1353","25","28","test","","","","","","","","","","","","","80","95","","","","","","18.08","13.05","175","105","","70","14.39","","447","3","","","8404.17",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60506","192L1381","","plot","125940","19CLPYL1354","2","2","1354","25","29","test","","","","","","","","","","","","","88","96","","","","","","17.78","11.28","184","92","","70","13.12","2.43","1657","4","","","7288.91",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55289","192L1633","","plot","125888","19CLPYL1355","2","2","1355","25","30","test","","","","","","","","","","","","","82","95","","","","","","15.17","12.47","177","101","","80","13.38","1.66","1127","3","","","8315.12",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51069","192L1399","","plot","126069","19CLPYL1356","2","2","1356","25","31","test","","","","","","","","","","","","","85","95","","","","","","17.62","14.43","180","107","","80","14.09","1.63","1098","3","","","9338.03",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46937","192L1618","","plot","126028","19CLPYL1357","2","2","1357","25","32","test","","","","","","","","","","","","","88","96","","","","","","19.06","13.71","184","103","","70","15.9","2.55","1684","4","","","8722.29",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52637","192L1302","","plot","126357","19CLPYL1358","2","2","1358","25","33","test","","","","","","","","","","","","","81","96","","","","","","18.15","14.2","177","105","","80","11.26","","470","4","","","9136.02",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42028","192L1164","","plot","127248","19CLPYL1359","2","2","1359","25","34","test","","","","","","","","","","","","","86","96","","","","","","20.37","13.74","182","99","","80","13.55","3.62","2457","4","","","8600.84",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58545","192L1136","","plot","126279","19CLPYL136","1","1","136","6","15","test","","","","","","","","","","","14.05","9","82","95","6.92","2.81","1.91","40.6","2.46","14.43","13.94","177","96","","90","8.91","2.9","2074","3","72.64","67.54","9372.47",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45231","192L1100","","plot","125795","19CLPYL1360","2","2","1360","25","35","test","","","","","","","","","","","","","84","95","","","","","","14.53","13.94","179","103","","80","13.1","2.1","1437","3","","","9365.36",""
"2019","167","LSU Rice","LSU rice breeding program","335","PY_CL_LONG_RRS_2019","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45065","192L1200","","plot","127070","19CLPYL1361","2","2","1361","25","36","test","","","","","","","","","","","","","87","95","","","","","","17.62","13.94","182","105","","80","14.84","2.82","1885","4","","","9024.64",""
